timestamp x y z
643900165970927554 -801 43 553
643900165980730613 -806 34 529
643900165990533672 -808 40 524
643900166000336731 -785 36 562
643900166010139790 -779 36 580
643900166019942849 -767 39 587
643900166029745908 -770 36 580
643900166039548967 -810 46 543
643900166049352026 -809 43 529
643900166059155085 -791 38 541
643900166068958144 -782 36 550
643900166078761203 -786 39 561
643900166088564262 -790 40 570
643900166098367321 -796 42 573
643900166108170380 -803 41 571
643900166117973439 -809 38 572
643900166127776498 -809 37 572
643900166137579557 -809 39 573
643900166147382616 -810 42 565
643900166157185675 -802 45 557
643900166166988734 -796 46 555
643900166176851140 -793 48 554
643900166186652504 -788 50 562
643900166196453868 -779 51 566
643900166206255232 -782 48 569
643900166216056596 -785 45 566
643900166225857960 -789 45 568
643900166235659324 -793 47 566
643900166245460688 -796 45 564
643900166255262052 -796 42 566
643900166265063416 -793 41 577
643900166274864780 -800 43 569
643900166284666144 -794 43 561
643900166294467508 -782 41 566
643900166304268872 -786 38 559
643900166314070236 -795 41 551
643900166323871600 -794 41 551
643900166333672964 -788 42 558
643900166343474328 -791 46 558
643900166353275692 -792 44 556
643900166363077056 -792 44 559
643900166372878420 -785 42 561
643900166382679784 -790 44 560
643900166392481148 -791 39 555
643900166402282512 -794 39 556
643900166412083876 -795 41 557
643900166421885240 -799 40 556
643900166431686604 -803 39 552
643900166441487968 -803 40 551
643900166451289332 -803 42 549
643900166461090696 -803 43 550
643900166470892060 -801 40 548
643900166480693424 -804 39 552
643900166490494788 -798 38 552
643900166500296152 -795 36 553
643900166510097516 -794 39 552
643900166519898880 -797 44 549
643900166529878282 -799 44 552
643900166539674560 -799 42 552
643900166549470838 -802 42 553
643900166559267116 -803 40 552
643900166569063394 -803 39 548
643900166578859672 -803 42 547
643900166588655950 -799 41 545
643900166598452228 -797 39 550
643900166608248506 -794 41 551
643900166618044784 -796 40 559
643900166627841062 -794 37 570
643900166637637340 -804 37 562
643900166647433618 -814 41 553
643900166657229896 -813 44 546
643900166667026174 -815 41 526
643900166676822452 -813 45 520
643900166686618730 -784 45 564
643900166696415008 -785 40 580
643900166706211286 -782 41 580
643900166716007564 -779 37 578
643900166725803842 -818 41 537
643900166735600120 -819 41 521
643900166745396398 -794 41 532
643900166755192676 -783 39 550
643900166764988954 -781 41 554
643900166774785232 -784 42 563
643900166784581510 -795 45 563
643900166794377788 -804 44 563
643900166804174066 -808 41 561
643900166813970344 -807 40 557
643900166823766622 -810 36 556
643900166833562900 -809 41 551
643900166843359178 -806 44 546
643900166853155456 -800 44 542
643900166862951734 -796 46 546
643900166872748012 -796 45 549
643900166882633342 -793 44 553
643900166892427076 -793 40 548
643900166902220810 -794 39 552
643900166912014544 -793 39 551
643900166921808278 -794 41 554
643900166931602012 -793 39 555
643900166941395746 -796 37 550
643900166951189480 -798 45 551
643900166960983214 -801 46 562
643900166970776948 -808 47 552
643900166980570682 -811 45 548
643900166990364416 -807 39 543
643900167000158150 -805 37 540
643900167009951884 -803 37 541
643900167019745618 -797 41 550
643900167029539352 -797 41 554
643900167039333086 -803 42 552
643900167049126820 -803 44 548
643900167058920554 -800 44 549
643900167068714288 -800 45 549
643900167078508022 -800 45 548
643900167088301756 -803 44 544
643900167098095490 -802 44 544
643900167107889224 -802 41 548
643900167117682958 -804 46 547
643900167127476692 -804 43 544
643900167137270426 -805 44 543
643900167147064160 -805 45 546
643900167156857894 -806 45 543
643900167166651628 -808 44 541
643900167176445362 -806 42 543
643900167186239096 -807 43 544
643900167196032830 -805 43 543
643900167205826564 -804 41 545
643900167215620298 -803 44 542
643900167225414032 -804 47 541
643900167235178086 -806 50 547
643900167244972668 -804 47 543
643900167254767250 -807 43 540
643900167264561832 -806 39 538
643900167274356414 -804 42 539
643900167284150996 -801 44 538
643900167293945578 -799 47 540
643900167303740160 -800 50 544
643900167313534742 -797 44 553
643900167323329324 -804 43 562
643900167333123906 -817 41 551
643900167342918488 -829 48 531
643900167352713070 -826 42 520
643900167362507652 -825 48 518
643900167372302234 -788 38 564
643900167382096816 -803 41 555
643900167391891398 -802 35 572
643900167401685980 -783 38 591
643900167411480562 -805 41 552
643900167421275144 -828 42 520
643900167431069726 -804 41 520
643900167440864308 -786 41 536
643900167450658890 -783 43 548
643900167460453472 -787 48 556
643900167470248054 -792 48 564
643900167480042636 -802 51 560
643900167489837218 -811 47 552
643900167499631800 -816 46 549
643900167509426382 -812 43 554
643900167519220964 -811 37 552
643900167529015546 -810 37 548
643900167538810128 -808 37 550
643900167548604710 -805 42 541
643900167558399292 -801 46 545
643900167568193874 -797 50 549
643900167577988456 -796 53 549
643900167587634703 -795 52 553
643900167597433524 -795 49 552
643900167607232345 -797 48 557
643900167617031166 -797 47 554
643900167626829987 -793 47 552
643900167636628808 -794 43 549
643900167646427629 -798 47 552
643900167656226450 -800 49 555
643900167666025271 -801 49 551
643900167675824092 -800 49 546
643900167685622913 -797 47 550
643900167695421734 -797 42 551
643900167705220555 -797 42 555
643900167715019376 -799 43 554
643900167724818197 -796 46 562
643900167734617018 -794 48 558
643900167744415839 -796 51 558
643900167754214660 -797 53 558
643900167764013481 -793 50 563
643900167773812302 -793 46 565
643900167783611123 -793 47 564
643900167793409944 -794 44 562
643900167803208765 -796 43 562
643900167813007586 -792 45 560
643900167822806407 -793 44 561
643900167832605228 -794 47 557
643900167842404049 -794 47 559
643900167852202870 -794 45 559
643900167862001691 -793 45 559
643900167871800512 -793 48 563
643900167881599333 -793 48 563
643900167891398154 -791 47 559
643900167901196975 -794 45 560
643900167910995796 -793 44 560
643900167920794617 -792 43 558
643900167930593438 -792 44 558
643900167940421959 -796 45 559
643900167950219932 -791 45 556
643900167960017905 -793 43 560
643900167969815878 -795 42 558
643900167979613851 -797 42 556
643900167989411824 -794 44 556
643900167999209797 -792 48 556
643900168009007770 -793 49 555
643900168018805743 -795 49 558
643900168028603716 -791 47 563
643900168038401689 -787 43 573
643900168048199662 -797 39 572
643900168057997635 -805 48 553
643900168067795608 -812 45 531
643900168077593581 -809 49 532
643900168087391554 -783 41 564
643900168097189527 -787 40 562
643900168106987500 -804 39 568
643900168116785473 -785 38 582
643900168126583446 -785 40 580
643900168136381419 -802 39 552
643900168146179392 -804 41 532
643900168155977365 -789 40 538
643900168165775338 -775 42 553
643900168175573311 -775 47 565
643900168185371284 -778 54 572
643900168195169257 -788 55 569
643900168204967230 -798 52 564
643900168214765203 -804 49 562
643900168224563176 -805 44 564
643900168234361149 -806 39 562
643900168244159122 -807 35 560
643900168253957095 -808 33 559
643900168263755068 -805 33 555
643900168273553041 -798 38 558
643900168283351014 -794 41 557
643900168293148993 -789 43 555
643900168302946966 -789 44 558
643900168312744939 -791 41 554
643900168322542912 -792 44 558
643900168332340885 -792 43 557
643900168342138858 -795 42 561
643900168351936831 -794 39 557
643900168361734804 -798 40 558
643900168371532777 -797 43 566
643900168381330750 -803 45 555
643900168391128723 -800 41 553
643900168400926696 -797 39 558
643900168410724669 -798 38 555
643900168420522642 -797 39 558
643900168430320615 -792 37 558
643900168440118588 -792 39 560
643900168449916561 -794 42 559
643900168459714534 -793 44 559
643900168469512507 -792 43 557
643900168479310480 -796 43 559
643900168489108453 -794 42 567
643900168498906426 -797 38 565
643900168508704399 -797 41 560
643900168518502372 -798 40 560
643900168528300345 -798 38 558
643900168538098318 -799 40 558
643900168547896291 -799 44 559
643900168557694264 -800 41 558
643900168567492237 -796 40 556
643900168577290210 -795 40 558
643900168587088183 -795 37 559
643900168596886156 -796 42 558
643900168606684129 -798 40 559
643900168616482102 -794 40 554
643900168626280075 -797 43 553
643900168636078048 -797 41 553
643900168645905717 -798 44 557
643900168655702842 -797 43 555
643900168665499967 -797 43 557
643900168675297092 -798 43 558
643900168685094217 -796 41 554
643900168694891342 -797 40 553
643900168704688467 -798 42 553
643900168714485592 -797 41 551
643900168724282717 -798 39 552
643900168734079842 -797 42 559
643900168743876967 -797 40 555
643900168753674092 -798 38 556
643900168763471217 -802 36 552
643900168773268342 -801 38 553
643900168783065467 -802 40 551
643900168792862592 -800 43 549
643900168802659717 -797 44 552
643900168812456842 -797 44 551
643900168822253967 -792 44 555
643900168832051092 -796 38 561
643900168841848217 -803 33 560
643900168851645342 -814 42 546
643900168861442467 -821 41 529
643900168871239592 -813 41 527
643900168881036717 -791 39 555
643900168890833842 -795 36 555
643900168900630967 -808 34 564
643900168910428092 -791 34 570
643900168920225217 -789 39 571
643900168930022342 -812 36 542
643900168939819467 -810 36 527
643900168949616592 -791 34 536
643900168959413717 -783 35 551
643900168969210842 -788 42 561
643900168979007967 -791 47 563
643900168988805092 -799 50 564
643900168998542873 -807 46 558
643900169008341694 -808 43 552
643900169018140515 -806 39 554
643900169027939336 -809 37 555
643900169037738157 -812 33 554
643900169047536978 -811 35 551
643900169057335799 -808 36 548
643900169067134620 -801 39 550
643900169076933441 -799 43 552
643900169086732262 -798 41 552
643900169096531083 -800 44 552
643900169106329904 -800 41 552
643900169116128725 -799 40 553
643900169125927546 -798 41 557
643900169135726367 -802 40 552
643900169145525188 -801 36 547
643900169155324009 -798 39 555
643900169165122830 -800 42 558
643900169174921651 -803 44 559
643900169184720472 -803 45 558
643900169194519293 -802 37 552
643900169204318114 -801 35 552
643900169214116935 -795 36 552
643900169223915756 -793 40 554
643900169233714577 -795 42 552
643900169243513398 -795 45 551
643900169253312219 -792 46 549
643900169263111040 -792 48 554
643900169272909861 -795 44 558
643900169282708682 -794 45 560
643900169292507503 -798 44 560
643900169302306324 -800 45 561
643900169312105145 -801 41 557
643900169321903966 -801 39 558
643900169331702787 -799 40 555
643900169341501608 -796 39 557
643900169351270810 -796 36 560
643900169361070478 -794 38 557
643900169370870146 -796 39 552
643900169380669814 -797 40 557
643900169390469482 -798 39 559
643900169400269150 -799 40 557
643900169410068818 -798 41 556
643900169419868486 -793 41 557
643900169429668154 -794 42 559
643900169439467822 -795 42 560
643900169449267490 -800 42 557
643900169459067158 -799 41 555
643900169468866826 -798 40 555
643900169478666494 -796 40 554
643900169488466162 -794 39 559
643900169498265830 -797 38 558
643900169508065498 -800 37 558
643900169517865166 -799 39 556
643900169527664834 -800 38 558
643900169537464502 -800 40 558
643900169547264170 -798 41 555
643900169557063838 -798 40 555
643900169566863506 -797 39 555
643900169576663174 -794 42 557
643900169586462842 -796 41 562
643900169596262510 -797 41 562
643900169606062178 -799 39 558
643900169615861846 -800 41 549
643900169625661514 -797 43 546
643900169635461182 -788 41 555
643900169645260850 -788 44 560
643900169655060518 -790 45 561
643900169664860186 -792 44 559
643900169674659854 -791 40 564
643900169684459522 -793 36 572
643900169694259190 -805 32 560
643900169703999504 -810 37 552
643900169713800868 -803 39 541
643900169723602232 -804 45 534
643900169733403596 -781 39 554
643900169743204960 -781 40 573
643900169753006324 -793 39 572
643900169762807688 -774 32 583
643900169772609052 -782 34 573
643900169782410416 -803 34 542
643900169792211780 -800 34 533
643900169802013144 -792 32 541
643900169811814508 -784 29 559
643900169821615872 -780 35 569
643900169831417236 -786 42 580
643900169841218600 -796 45 576
643900169851019964 -804 41 567
643900169860821328 -804 41 567
643900169870622692 -804 35 565
643900169880424056 -805 34 558
643900169890225420 -803 32 554
643900169900026784 -803 34 548
643900169909828148 -796 34 549
643900169919629512 -791 33 557
643900169929430876 -790 37 564
643900169939232240 -794 37 558
643900169949033604 -796 36 558
643900169958834968 -797 37 559
643900169968636332 -797 37 562
643900169978437696 -792 35 561
643900169988239060 -793 34 559
643900169998040424 -794 35 568
643900170007841788 -799 38 558
643900170017643152 -797 43 557
643900170027444516 -793 40 558
643900170037245880 -793 36 553
643900170047047244 -790 33 553
643900170056878320 -795 33 553
643900170066678836 -793 34 559
643900170076479352 -794 37 562
643900170086279868 -798 36 553
643900170096080384 -791 41 556
643900170105880900 -782 42 560
643900170115681416 -782 46 565
643900170125481932 -788 45 570
643900170135282448 -797 38 562
643900170145082964 -800 38 560
643900170154883480 -801 32 564
643900170164683996 -799 30 558
643900170174484512 -800 28 554
643900170184285028 -800 30 550
643900170194085544 -798 32 554
643900170203886060 -797 32 551
643900170213686576 -797 33 555
643900170223487092 -798 36 559
643900170233287608 -800 36 553
643900170243088124 -799 35 553
643900170252888640 -798 35 552
643900170262689156 -799 31 553
643900170272489672 -797 34 559
643900170282290188 -796 34 562
643900170292090704 -797 34 559
643900170301891220 -800 34 562
643900170311691736 -803 32 557
643900170321492252 -804 35 556
643900170331292768 -799 32 557
643900170341093284 -795 33 561
643900170350893800 -799 33 557
643900170360694316 -799 33 559
643900170370494832 -800 35 557
643900170380295348 -797 37 558
643900170390095864 -797 38 555
643900170399896380 -796 35 555
643900170409756233 -798 34 551
643900170419555054 -791 36 551
643900170429353875 -790 35 560
643900170439152696 -791 40 560
643900170448951517 -792 41 558
643900170458750338 -793 40 561
643900170468549159 -796 35 566
643900170478347980 -799 33 560
643900170488146801 -805 33 555
643900170497945622 -805 33 550
643900170507744443 -800 33 553
643900170517543264 -803 32 531
643900170527342085 -798 35 532
643900170537140906 -774 35 578
643900170546939727 -779 34 576
643900170556738548 -765 32 586
643900170566537369 -778 35 580
643900170576336190 -810 38 544
643900170586135011 -808 37 532
643900170595933832 -791 30 539
643900170605732653 -788 30 549
643900170615531474 -785 31 562
643900170625330295 -792 32 573
643900170635129116 -796 36 572
643900170644927937 -801 34 566
643900170654726758 -801 31 570
643900170664525579 -802 31 569
643900170674324400 -807 31 555
643900170684123221 -807 36 545
643900170693922042 -797 37 546
643900170703720863 -786 33 551
643900170713519684 -780 31 554
643900170723318505 -782 33 559
643900170733117326 -787 32 556
643900170742916147 -785 31 555
643900170752714968 -785 34 561
643900170762632496 -788 36 566
643900170772427926 -795 34 572
643900170782223356 -803 29 554
643900170792018786 -802 32 569
643900170801814216 -799 36 569
643900170811609646 -801 39 552
643900170821405076 -799 35 554
643900170831200506 -794 32 552
643900170840995936 -797 31 549
643900170850791366 -797 31 546
643900170860586796 -795 31 548
643900170870382226 -796 35 551
643900170880177656 -795 36 549
643900170889973086 -796 37 539
643900170899768516 -772 32 551
643900170909563946 -758 28 578
643900170919359376 -769 26 575
643900170929154806 -792 26 565
643900170938950236 -802 29 571
643900170948745666 -815 30 564
643900170958541096 -838 32 552
643900170968336526 -847 33 544
643900170978131956 -846 30 543
643900170987927386 -827 26 543
643900170997722816 -814 25 541
643900171007518246 -809 29 528
643900171017313676 -804 31 521
643900171027109106 -791 34 524
643900171036904536 -783 31 527
643900171046699966 -784 31 527
643900171056495396 -783 30 535
643900171066290826 -782 29 547
643900171076086256 -796 26 552
643900171085881686 -813 21 543
643900171095677116 -821 16 547
643900171105472546 -822 13 556
643900171115149297 -831 18 548
643900171124948118 -843 21 539
643900171134746939 -847 18 533
643900171144545760 -845 19 534
643900171154344581 -841 28 535
643900171164143402 -841 45 534
643900171173942223 -843 55 533
643900171183741044 -834 60 534
643900171193539865 -830 56 532
643900171203338686 -827 45 533
643900171213137507 -830 41 532
643900171222936328 -838 44 532
643900171232735149 -845 48 532
643900171242533970 -853 50 527
643900171252332791 -869 54 516
643900171262131612 -848 54 533
643900171271930433 -843 55 556
643900171281729254 -857 56 540
643900171291528075 -828 57 541
643900171301326896 -835 59 522
643900171311125717 -851 61 512
643900171320924538 -828 54 518
643900171330723359 -813 44 527
643900171340522180 -803 38 544
643900171350321001 -794 32 559
643900171360119822 -790 30 559
643900171369918643 -785 30 564
643900171379717464 -786 27 570
643900171389516285 -795 19 559
643900171399315106 -799 16 548
643900171409113927 -783 12 550
643900171418912748 -759 6 561
643900171428711569 -751 1 560
643900171438510390 -750 -7 562
643900171448309211 -753 -5 551
643900171458108032 -748 0 551
643900171468025548 -738 9 558
643900171477820978 -739 14 570
643900171487616408 -749 17 577
643900171497411838 -757 17 591
643900171507207268 -773 16 585
643900171517002698 -780 12 581
643900171526798128 -774 8 589
643900171536593558 -768 8 594
643900171546388988 -767 10 616
643900171556184418 -778 12 608
643900171565979848 -787 15 596
643900171575775278 -780 13 593
643900171585570708 -778 12 592
643900171595366138 -778 14 583
643900171605161568 -773 16 580
643900171614956998 -767 17 578
643900171624752428 -764 19 577
643900171634547858 -762 22 585
643900171644343288 -763 24 589
643900171654138718 -770 24 588
643900171663934148 -779 28 593
643900171673729578 -777 29 602
643900171683525008 -775 27 608
643900171693320438 -775 26 604
643900171703115868 -776 25 604
643900171712911298 -778 24 605
643900171722706728 -791 27 603
643900171732502158 -792 23 599
643900171742297588 -786 25 602
643900171752093018 -782 25 601
643900171761888448 -779 27 601
643900171771683878 -778 26 591
643900171781479308 -779 27 590
643900171791274738 -774 26 590
643900171801070168 -770 25 586
643900171810865598 -764 25 588
643900171820601709 -764 26 585
643900171830398834 -765 25 582
643900171840195959 -766 26 578
643900171849993084 -766 24 573
643900171859790209 -764 24 575
643900171869587334 -764 25 573
643900171879384459 -766 24 577
643900171889181584 -770 27 578
643900171898978709 -772 26 587
643900171908775834 -777 23 592
643900171918572959 -787 25 592
643900171928370084 -791 26 578
643900171938167209 -793 27 553
643900171947964334 -794 21 542
643900171957761459 -771 23 565
643900171967558584 -765 23 590
643900171977355709 -774 23 597
643900171987152834 -758 23 619
643900171996949959 -767 25 608
643900172006747084 -798 22 564
643900172016544209 -789 23 545
643900172026341334 -771 22 562
643900172036138459 -767 24 584
643900172045935584 -776 24 590
643900172055732709 -776 23 598
643900172065529834 -777 26 596
643900172075326959 -779 24 590
643900172085124084 -774 24 591
643900172094921209 -772 24 592
643900172104718334 -782 22 587
643900172114515459 -784 21 583
643900172124312584 -777 20 585
643900172134109709 -775 21 583
643900172143906834 -769 20 586
643900172153703959 -766 21 592
643900172163501084 -764 24 588
643900172173416904 -758 23 596
643900172183210638 -762 22 599
643900172193004372 -762 25 600
643900172202798106 -761 25 606
643900172212591840 -761 25 601
643900172222385574 -758 23 603
643900172232179308 -760 23 602
643900172241973042 -759 28 614
643900172251766776 -762 26 608
643900172261560510 -764 28 607
643900172271354244 -762 25 605
643900172281147978 -761 24 601
643900172290941712 -758 22 605
643900172300735446 -759 23 617
643900172310529180 -760 25 620
643900172320322914 -760 26 618
643900172330116648 -758 28 618
643900172339910382 -757 24 617
643900172349704116 -760 25 619
643900172359497850 -759 27 620
643900172369291584 -758 25 617
643900172379085318 -756 25 614
643900172388879052 -754 23 617
643900172398672786 -754 23 613
643900172408466520 -754 25 614
643900172418260254 -755 26 611
643900172428053988 -752 28 614
643900172437847722 -755 28 612
643900172447641456 -753 24 617
643900172457435190 -757 25 615
643900172467228924 -756 26 622
643900172477022658 -756 25 620
643900172486816392 -753 28 624
643900172496610126 -751 24 619
643900172506403860 -752 21 611
643900172516197594 -751 21 605
643900172525872669 -750 21 607
643900172535669794 -747 24 607
643900172545466919 -750 23 614
643900172555264044 -756 23 613
643900172565061169 -760 26 605
643900172574858294 -758 22 604
643900172584655419 -755 22 605
643900172594452544 -755 22 609
643900172604249669 -749 23 615
643900172614046794 -744 20 623
643900172623843919 -746 14 632
643900172633641044 -753 16 625
643900172643438169 -759 18 597
643900172653235294 -758 11 585
643900172663032419 -750 13 597
643900172672829544 -732 14 647
643900172682626669 -756 13 635
643900172692423794 -762 15 647
643900172702220919 -761 25 638
643900172712018044 -762 29 623
643900172721815169 -766 29 612
643900172731612294 -764 27 604
643900172741409419 -757 23 615
643900172751206544 -750 25 631
643900172761003669 -750 30 636
643900172770800794 -752 29 628
643900172780597919 -751 29 615
643900172790395044 -749 29 608
643900172800192169 -741 24 596
643900172809989294 -739 20 609
643900172819786419 -746 11 606
643900172829583544 -755 5 604
643900172839380669 -760 4 599
643900172849177794 -764 4 598
643900172858974919 -768 6 596
643900172868772044 -770 10 596
643900172878539519 -776 15 589
643900172888337492 -774 19 590
643900172898135465 -771 23 591
643900172907933438 -773 24 593
643900172917731411 -773 24 585
643900172927529384 -776 23 579
643900172937327357 -780 29 579
643900172947125330 -778 40 584
643900172956923303 -781 45 585
643900172966721276 -783 53 578
643900172976519249 -782 57 578
643900172986317222 -775 53 578
643900172996115195 -772 44 577
643900173005913168 -773 33 576
643900173015711141 -775 25 569
643900173025509114 -782 21 569
643900173035307087 -785 17 567
643900173045105060 -787 17 567
643900173054903033 -787 17 572
643900173064701006 -792 19 572
643900173074498979 -797 20 573
643900173084296952 -801 20 571
643900173094094925 -802 26 562
643900173103892898 -802 32 564
643900173113690871 -802 32 565
643900173123488844 -803 32 560
643900173133286817 -804 30 560
643900173143084790 -800 25 561
643900173152882763 -798 22 560
643900173162680736 -794 21 553
643900173172478709 -787 23 552
643900173182276682 -784 25 551
643900173192074655 -783 29 548
643900173201872628 -782 31 545
643900173211670601 -784 31 545
643900173221468574 -784 29 546
643900173231266573 -785 30 553
643900173241064546 -793 28 558
643900173250862519 -800 29 564
643900173260660492 -806 26 564
643900173270458465 -807 23 564
643900173280256438 -804 19 563
643900173290054411 -800 18 564
643900173299852384 -792 20 569
643900173309650357 -789 23 569
643900173319448330 -782 26 568
643900173329246303 -779 28 575
643900173339044276 -771 28 577
643900173348842249 -776 31 584
643900173358640222 -794 35 580
643900173368438195 -803 41 569
643900173378236168 -807 37 554
643900173388034141 -806 39 559
643900173397832114 -794 33 587
643900173407630087 -798 26 570
643900173417428060 -808 23 581
643900173427226033 -792 22 586
643900173437024006 -774 23 584
643900173446821979 -772 24 568
643900173456619952 -774 25 553
643900173466417925 -768 25 556
643900173476215898 -763 29 578
643900173486013871 -766 32 581
643900173495811844 -771 34 590
643900173505609817 -781 36 591
643900173515407790 -790 36 588
643900173525205763 -796 37 585
643900173535003736 -794 30 585
643900173544801709 -792 25 585
643900173554599682 -790 21 581
643900173564397655 -789 20 574
643900173574195628 -786 22 577
643900173583934292 -780 27 580
643900173593733960 -772 27 582
643900173603533628 -766 29 582
643900173613333296 -766 32 583
643900173623132964 -769 38 581
643900173632932632 -772 35 575
643900173642732300 -777 37 567
643900173652531968 -777 36 558
643900173662331636 -769 41 565
643900173672131304 -768 43 565
643900173681930972 -771 45 569
643900173691730640 -777 42 572
643900173701530308 -783 38 573
643900173711329976 -784 32 579
643900173721129644 -786 28 584
643900173730929312 -790 27 584
643900173740728980 -798 24 578
643900173750528648 -800 25 569
643900173760328316 -803 24 555
643900173770127984 -806 20 552
643900173779927652 -799 7 556
643900173789727320 -789 0 569
643900173799526988 -778 1 582
643900173809326656 -768 17 588
643900173819126324 -764 40 583
643900173828925992 -767 57 582
643900173838725660 -772 62 572
643900173848525328 -775 58 556
643900173858324996 -765 43 556
643900173868124664 -751 34 569
643900173877924332 -746 34 589
643900173887724000 -751 33 592
643900173897523668 -761 34 601
643900173907323336 -772 32 600
643900173917123004 -779 28 602
643900173926922672 -779 28 604
643900173936662996 -782 33 607
643900173946464360 -783 43 612
643900173956265724 -778 42 625
643900173966067088 -775 45 625
643900173975868452 -777 43 628
643900173985669816 -788 43 623
643900173995471180 -792 42 621
643900174005272544 -787 41 618
643900174015073908 -785 31 610
643900174024875272 -779 28 605
643900174034676636 -776 25 597
643900174044478000 -772 24 596
643900174054279364 -765 22 605
643900174064080728 -762 22 606
643900174073882092 -765 24 604
643900174083683456 -770 32 594
643900174093484820 -779 48 584
643900174103286184 -782 53 565
643900174113087548 -788 55 543
643900174122888912 -793 47 532
643900174132690276 -801 35 522
643900174142491640 -826 33 515
643900174152293004 -812 31 513
643900174162094368 -792 41 515
643900174171895732 -794 55 501
643900174181697096 -799 61 479
643900174191498460 -803 68 470
643900174201299824 -806 72 481
643900174211101188 -813 75 491
643900174220902552 -832 83 494
643900174230703916 -850 94 493
643900174240505280 -870 98 480
643900174250306644 -872 101 471
643900174260108008 -864 101 469
643900174269909372 -844 98 482
643900174279710736 -845 86 489
643900174289512132 -855 78 490
643900174299313496 -872 75 491
643900174309114860 -877 70 493
643900174318916224 -877 74 494
643900174328717588 -877 73 492
643900174338518952 -878 75 490
643900174348320316 -877 74 489
643900174358121680 -872 86 490
643900174367923044 -874 98 482
643900174377724408 -869 113 490
643900174387525772 -856 114 498
643900174397327136 -843 114 503
643900174407128500 -841 111 510
643900174416929864 -845 102 512
643900174426731228 -857 93 513
643900174436532592 -868 81 511
643900174446333956 -865 81 508
643900174456135320 -849 88 510
643900174465936684 -839 104 515
643900174475738048 -831 115 526
643900174485539412 -835 127 537
643900174495340776 -853 135 538
643900174505142140 -871 137 536
643900174514943504 -874 139 532
643900174524744868 -864 138 527
643900174534546232 -835 134 526
643900174544347596 -805 124 531
643900174554148960 -795 107 535
643900174563950324 -803 87 534
643900174573751688 -814 80 531
643900174583553052 -821 69 527
643900174593354416 -815 72 528
643900174603155780 -809 70 532
643900174612957144 -805 65 537
643900174622758508 -804 59 540
643900174632559872 -808 53 541
643900174642301923 -821 54 533
643900174652104982 -825 51 527
643900174661908041 -824 56 528
643900174671711100 -816 61 526
643900174681514159 -804 72 527
643900174691317218 -800 79 532
643900174701120277 -795 87 533
643900174710923336 -800 85 533
643900174720726395 -803 75 534
643900174730529454 -800 66 539
643900174740332513 -802 63 542
643900174750135572 -803 62 547
643900174759938631 -801 59 544
643900174769741690 -800 61 547
643900174779544749 -799 61 545
643900174789347808 -804 62 543
643900174799150867 -808 66 535
643900174808953926 -807 63 535
643900174818756985 -808 48 521
643900174828560044 -807 41 525
643900174838363103 -793 37 557
643900174848166162 -790 27 566
643900174857969221 -777 16 582
643900174867772280 -776 12 578
643900174877575339 -799 14 548
643900174887378398 -810 20 525
